feature,importance_baseline,importance_degraded,importance_delta,abs_importance_delta
id_28,0.0,0.0,0.0,0.0
V260,0.0,0.0,0.0,0.0
id_23,0.0,0.0,0.0,0.0
id_27,0.0,0.0,0.0,0.0
id_26,0.0,0.0,0.0,0.0
V267,0.0,0.0,0.0,0.0
V336,0.0,0.0,0.0,0.0
V268,0.0,0.0,0.0,0.0
V327,0.0,0.0,0.0,0.0
V311,0.0,0.0,0.0,0.0
V313,0.0,0.0,0.0,0.0
V314,0.0,0.0,0.0,0.0
V246,0.0,0.0,0.0,0.0
V319,0.0,0.0,0.0,0.0
V321,0.0,0.0,0.0,0.0
V322,0.0,0.0,0.0,0.0
V324,0.0,0.0,0.0,0.0
V325,0.0,0.0,0.0,0.0
V326,0.0,0.0,0.0,0.0
V328,0.0,0.0,0.0,0.0
V305,0.0,0.0,0.0,0.0
V329,0.0,0.0,0.0,0.0
V330,0.0,0.0,0.0,0.0
id_01,0.0,0.0,0.0,0.0
V339,0.0,0.0,0.0,0.0
V331,0.0,0.0,0.0,0.0
V332,0.0,0.0,0.0,0.0
V333,0.0,0.0,0.0,0.0
V334,0.0,0.0,0.0,0.0
V337,0.0,0.0,0.0,0.0
V335,0.0,0.0,0.0,0.0
V309,0.0,0.0,0.0,0.0
V301,0.0,0.0,0.0,0.0
V269,0.0,0.0,0.0,0.0
id_04,0.0,0.0,0.0,0.0
V270,0.0,0.0,0.0,0.0
id_18,0.0,0.0,0.0,0.0
V271,0.0,0.0,0.0,0.0
V272,0.0,0.0,0.0,0.0
V274,0.0,0.0,0.0,0.0
id_10,0.0,0.0,0.0,0.0
V280,0.0,0.0,0.0,0.0
id_09,0.0,0.0,0.0,0.0
id_08,0.0,0.0,0.0,0.0
id_07,0.0,0.0,0.0,0.0
V285,0.0,0.0,0.0,0.0
V300,0.0,0.0,0.0,0.0
V286,0.0,0.0,0.0,0.0
V287,0.0,0.0,0.0,0.0
id_03,0.0,0.0,0.0,0.0
V288,0.0,0.0,0.0,0.0
V289,0.0,0.0,0.0,0.0
V290,0.0,0.0,0.0,0.0
V291,0.0,0.0,0.0,0.0
V292,0.0,0.0,0.0,0.0
V297,0.0,0.0,0.0,0.0
V299,0.0,0.0,0.0,0.0
V281,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0
V245,0.0,0.0,0.0,0.0
V88,0.0,0.0,0.0,0.0
V48,0.0,0.0,0.0,0.0
V49,0.0,0.0,0.0,0.0
V50,0.0,0.0,0.0,0.0
V55,0.0,0.0,0.0,0.0
V62,0.0,0.0,0.0,0.0
V65,0.0,0.0,0.0,0.0
V68,0.0,0.0,0.0,0.0
V69,0.0,0.0,0.0,0.0
V70,0.0,0.0,0.0,0.0
V77,0.0,0.0,0.0,0.0
V79,0.0,0.0,0.0,0.0
V80,0.0,0.0,0.0,0.0
V82,0.0,0.0,0.0,0.0
V83,0.0,0.0,0.0,0.0
V89,0.0,0.0,0.0,0.0
V46,0.0,0.0,0.0,0.0
V90,0.0,0.0,0.0,0.0
V91,0.0,0.0,0.0,0.0
V92,0.0,0.0,0.0,0.0
V93,0.0,0.0,0.0,0.0
V94,0.0,0.0,0.0,0.0
V95,0.0,0.0,0.0,0.0
V96,0.0,0.0,0.0,0.0
V97,0.0,0.0,0.0,0.0
V98,0.0,0.0,0.0,0.0
V99,0.0,0.0,0.0,0.0
V104,0.0,0.0,0.0,0.0
V105,0.0,0.0,0.0,0.0
V107,0.0,0.0,0.0,0.0
V108,0.0,0.0,0.0,0.0
V47,0.0,0.0,0.0,0.0
V43,0.0,0.0,0.0,0.0
V241,0.0,0.0,0.0,0.0
V11,0.0,0.0,0.0,0.0
dist2,0.0,0.0,0.0,0.0
D7,0.0,0.0,0.0,0.0
D12,0.0,0.0,0.0,0.0
D14,0.0,0.0,0.0,0.0
addr2,0.0,0.0,0.0,0.0
V1,0.0,0.0,0.0,0.0
V2,0.0,0.0,0.0,0.0
V4,0.0,0.0,0.0,0.0
V5,0.0,0.0,0.0,0.0
V6,0.0,0.0,0.0,0.0
V7,0.0,0.0,0.0,0.0
V8,0.0,0.0,0.0,0.0
V9,0.0,0.0,0.0,0.0
V10,0.0,0.0,0.0,0.0
V13,0.0,0.0,0.0,0.0
V41,0.0,0.0,0.0,0.0
V14,0.0,0.0,0.0,0.0
V15,0.0,0.0,0.0,0.0
V18,0.0,0.0,0.0,0.0
V21,0.0,0.0,0.0,0.0
V22,0.0,0.0,0.0,0.0
V23,0.0,0.0,0.0,0.0
V24,0.0,0.0,0.0,0.0
V27,0.0,0.0,0.0,0.0
V28,0.0,0.0,0.0,0.0
V29,0.0,0.0,0.0,0.0
V35,0.0,0.0,0.0,0.0
V36,0.0,0.0,0.0,0.0
V39,0.0,0.0,0.0,0.0
V40,0.0,0.0,0.0,0.0
V109,0.0,0.0,0.0,0.0
V110,0.0,0.0,0.0,0.0
V111,0.0,0.0,0.0,0.0
V206,0.0,0.0,0.0,0.0
V166,0.0,0.0,0.0,0.0
V169,0.0,0.0,0.0,0.0
V173,0.0,0.0,0.0,0.0
